N,P,K,temperature,humidity,ph,rainfall,label
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans
82,67,51,27.171640439752775,74.43285050838769,6.5361752226299,114.65532997466076,banana
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize
23,64,20,18.13170196045123,20.441659846902,5.784029098954497,119.0844764936796,kidneybeans
73,41,17,24.99007125880525,72.91644554271946,6.471815933457726,49.31134651777631,maize
50,56,57,41.145549031856625,94.1091073234698,6.645459956383693,186.60752931774488,papaya
14,26,9,19.50983654052929,91.65008480754861,7.201903293890148,99.09230050980933,orange
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,maize
39,79,18,29.58293419034011,67.92474557798514,7.1825805806876675,68.69953917052392,blackgram
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean
96,82,52,27.331600006074492,78.38342568235343,5.8046799662845965,105.9413381546299,banana
24,51,18,28.47735878626087,81.8919849264393,6.748489590099158,55.89178884610489,mungbean
60,60,80,21.472487554101026,18.71460934520407,8.333019964497755,79.34746647891012,chickpea
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple
58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute
15,33,23,30.205395696453056,85.83231035898814,6.767486274951611,52.286769587208994,mungbean
81,44,19,22.36558097341135,62.162142455085124,5.530947030877053,82.77107632379321,maize
101,77,49,27.626446617348645,75.34535648311028,6.520940891944933,100.71328029159828,banana
16,80,20,31.24021696,56.67369054,7.3393209289999986,122.0146733,pigeonpeas
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya
32,82,81,20.57596648296722,15.213844055544119,6.215318762899324,75.61814066451376,chickpea
49,80,76,21.305520107043755,18.18621338078715,7.6001340272498705,78.5425783704315,chickpea
63,59,49,25.13533530411268,92.9890950810784,7.045922041007234,94.89335064848811,papaya
82,52,42,24.9398896984454,90.02783113214196,7.176550490259149,154.98422115495057,jute
-6,1,42,21.908592612197236,92.19084658769361,5.802335500520307,105.59323479640666,pomegranate
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
33,49,16,27.76009863085619,87.4866576697104,6.55485440054895,69.64274404416537,mungbean
13,135,204,17.45040891100398,81.77284559074286,6.65685569944164,71.71930361220693,grapes
101,62,23,21.409560230112035,57.2405360957822,5.814159209854213,64.58312135011256,maize
87,14,53,28.472399326294855,90.03702868359002,6.56002281408652,23.631375967481155,muskmelon
21,59,16,22.857547861461967,56.00538326192399,5.758075615028222,155.844484490095,pigeonpeas
29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,apple
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas
17,61,23,26.909766097132973,73.74964634397111,7.1925481195623,66.79037057858906,mothbeans
77,48,36,25.86705009,84.09985284,7.36008498,154.83908469999997,jute
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes
10,46,21,27.102843744223346,87.5276230641456,6.654090962748637,53.26440117486729,mungbean
-1,55,22,27.39961832170089,89.72559103897696,6.15860825254021,44.37065913668019,mungbean
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute
20,132,200,21.260073648966404,91.82714916211756,5.802361555055597,108.34004907674228,apple
91,38,36,26.5232969,77.17331847,7.287318722999999,157.8548562,jute
10,68,22,22.209889359951568,23.341151882298966,5.98654738228734,111.01760271665763,kidneybeans
82,48,36,25.79351957,81.76904006,6.352076782999999,193.2418382,jute
28,68,14,31.727418557629615,67.28249900832553,6.781596629119358,69.41581717311558,blackgram
29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea
22,62,18,13.157047801912475,19.9148924171594,5.745235759380799,155.46893878765718,kidneybeans
83,83,53,24.681638384794798,81.3234929672009,5.660787993778018,94.86537711554597,banana
26,76,22,31.786903415391997,63.265449970899596,6.806573669320913,66.60228745573636,blackgram
1,60,27,28.997627169448467,84.22815565216503,7.02587735001854,39.27527573022436,mungbean
29,64,87,19.157390239939403,17.155391593806574,7.714236224669499,84.99138204283958,chickpea
120,47,19,26.54464315845475,75.2250093471153,7.168826304864672,67.43892675681336,cotton
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut
93,38,19,20.7020148048183,60.184747758573344,6.7477175854833575,89.89582029766203,maize
30,51,16,30.76105648916268,54.450025761490366,5.92263781294834,51.42429956747826,mothbeans
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton
43,67,79,18.489044646911978,17.724597249960535,6.576929766895065,68.39654879099663,chickpea
79,44,39,24.022617550518937,80.76012232379576,6.7856936927548155,208.34908290643602,rice
113,21,33,26.02241444,55.83288958,7.277422737999999,176.90209240000004,coffee
124,13,42,26.767151901395223,86.32361042133567,6.9749167188896255,52.22955074832041,watermelon
12,39,22,27.414075169249898,42.435434675998756,4.698722257004591,34.99218195568865,mothbeans
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate
-4,39,26,28.722663980472955,49.66211195784236,5.815859349187109,93.37472248725388,mango
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya
94,26,27,26.36629861,52.25738495,7.456460375,177.31761609999995,coffee
70,41,36,25.012695238311334,84.6459909213408,7.257156425759459,159.13206900822968,jute
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
17,59,24,25.785404215004736,59.78298139377647,7.794280444257656,46.92182471587656,mothbeans
32,52,47,39.7967973197307,92.33101511321877,6.685494992654278,100.47559073253666,papaya
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean
5,27,20,25.184066284979224,94.17283526803735,5.813277889718603,126.81591987638714,coconut
10,16,33,21.978876591018025,94.4617493766889,6.358208062105175,107.41367512880768,pomegranate
9,8,26,25.291764550102073,93.97280975746405,6.361457803781657,210.1931536896865,coconut
62,61,36,24.814459003865974,76.1714365149586,7.830242241164709,202.36248712591907,jute
49,77,78,19.877117588199862,12.770786360224232,7.560215977571453,84.31529500224752,chickpea
9,70,18,27.318248856104805,66.27251888520361,6.844340363008121,34.07565367100439,lentil
16,63,18,19.98168313659282,20.886733628441437,5.896475404018244,115.48695615566561,kidneybeans
13,64,20,28.71006714995734,83.53651540412345,6.624024757739945,55.67824006578366,mungbean
24,70,81,19.03278718923811,15.371463250755193,7.596750936057521,75.40884974053156,chickpea
25,61,19,29.876426741805552,68.54341204950272,6.990505091049721,71.69097481689573,blackgram
93,53,38,26.92995077,81.91411159,7.069172227,290.67937830000005,rice
15,6,41,19.0087067,88.83768149,6.8973684770000006,108.6793978,pomegranate
74,46,45,25.75734909,88.36668522,6.025028997000001,189.4263485,jute
72,48,23,21.36172074287789,61.14748108406519,6.763466344855675,89.68109686162177,maize
80,53,23,23.481714025696768,75.99132817712272,6.644267309652488,68.38143039255282,maize
56,60,47,24.27903604164272,91.2871642481749,6.813071912866105,139.4464448494892,papaya
78,44,39,24.624962219818254,80.14807191160666,6.978052743338908,237.89957311942976,rice
83,48,40,22.97422563970291,82.65321241998734,6.026869954605823,265.2852812973906,rice
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton
23,39,17,28.157197482217413,41.81133684237709,4.895778732983906,37.238868147907745,mothbeans
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango
28,10,14,26.90515888046549,94.35797278385229,6.513916591725917,112.6710880154495,orange
65,42,18,24.08029387513823,58.15086896069699,5.656399794736752,75.45943608823508,maize
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute
145,41,19,23.27916163917497,81.83881705014517,7.707550587613254,58.79461407636292,cotton
78,50,33,25.63819810851184,80.36547053064098,6.513709132117742,214.3316226366258,rice
92,67,45,27.575548693242542,78.40270936106737,6.0021590139836265,96.68730354184048,banana
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton
39,132,204,28.76970493036022,82.35462757596355,6.130251595369003,71.56319722774634,grapes
29,75,84,19.092952374124526,19.063903324524645,6.961632670774219,87.00807944251433,chickpea
26,57,18,23.22141179314842,66.4455526632474,6.689284094823689,42.740121890543904,lentil
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,rice
107,36,29,24.755021038967786,60.263154062149425,6.614579585485131,151.12626994872466,coffee
32,62,17,24.172395690563647,61.76141463316534,6.562613570570604,52.73805139620327,lentil
121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton
111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton
22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,maize
82,45,23,24.83818288003503,69.55587835160529,6.050976415283535,86.1464567639557,maize
124,47,24,26.195452466474546,79.16660023919586,7.181147799212342,63.236314786323035,cotton
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,lentil
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil
10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas
91,15,46,26.422847328520074,83.27723273592292,5.8290964490251715,52.22727199136071,watermelon
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,rice
5,44,23,28.130516422683787,58.18831368899321,6.939994184868766,34.43218366477214,mothbeans
16,75,20,20.632777866969985,20.72511650210307,5.295457137022608,76.13855253119328,kidneybeans
27,59,21,32.68263455677438,60.385015720815296,7.50428644936046,64.8820086655144,blackgram
44,69,20,31.24059830377491,70.50540775575764,6.805383056654854,71.19595763232162,blackgram
26,94,18,27.33136970501824,63.80777372124165,7.422322939326079,52.83161161169506,lentil
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,orange
3,68,24,33.38300530196567,49.75940671432444,5.474408755950684,146.38173047919406,pigeonpeas
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut
52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea
50,61,18,29.313627224042676,65.50614155288658,7.491363026119734,66.71133305881457,blackgram
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes
111,49,22,22.896400798561864,79.3326181306989,6.908728632081192,74.51356749463191,cotton
11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,orange
90,42,43,20.87974371,82.00274423,6.502985292000001,202.9355362,rice
102,29,35,27.11259861129169,69.48702712579639,6.72855566474347,156.75749646204574,coffee
34,26,8,26.949834351743796,90.97829310634714,6.8264400793789095,114.1010034316398,orange
73,39,46,25.773924423822034,75.91689556581443,6.899196733389803,182.8035667622104,jute
30,66,25,21.38756701489549,66.62869297935555,6.145310728358581,52.29683844586422,lentil
32,19,6,20.438523962217758,93.01473092367317,7.409979405943047,110.23516476708468,orange
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,lentil
88,50,40,25.332339292175583,85.57395796538798,5.88192004674915,241.09173205325564,rice
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize
7,19,30,30.4192748094659,50.55660242585663,5.383354320433761,94.54364149337194,mango
146,53,26,25.048290231018534,79.10827723154515,8.208666774159829,91.59196161925824,cotton
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana
68,36,34,24.321325759576848,72.15269972630033,6.67742098256646,173.24964131811925,jute
106,79,40,27.61729204461715,75.58624057476956,5.74482577356134,119.60379025476709,banana
60,37,39,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
86,56,38,21.727840286130505,79.95210866026908,7.128506712977501,228.9820995804723,rice
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans
81,52,23,23.48380764160115,68.33842708502002,6.806279885733055,69.10514861565979,maize
21,62,24,33.49077065,62.73317204,6.8473828910000005,65.45328463,blackgram
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange
57,63,38,23.47222841613459,81.88020284214251,5.740198683551069,199.43301567829332,rice
54,58,47,35.542253681360975,95.06938865679197,6.880429868373651,255.60550446480283,papaya
57,41,22,20.719056757262074,72.32246125118583,5.446401031256318,91.17522422020438,maize
1,12,13,5.119101713152904,95.12745557243129,6.7643580423519705,112.49648499351025,orange
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
94,20,49,25.641190053590158,83.12879672230338,6.234672555283413,48.19024001005312,watermelon
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
95,11,55,24.948768664779383,86.58271248649453,6.736315944120059,50.26970195199787,watermelon
19,64,18,23.237855388517964,61.88136453167158,7.094020247080237,52.58112466260805,lentil
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea
17,130,199,22.667035813318297,81.21451527526894,6.992529946130239,71.67837515042595,grapes
32,125,195,-1.0067905757330706,81.31822810803303,6.123067803392907,64.57634189049028,grapes
16,68,23,14.074461070393536,53.64773302654549,7.361719349733467,161.48550888842317,pigeonpeas
1,19,4,37.716999727172315,91.87727640836995,6.605532315936062,108.02790190399938,orange
123,11,51,27.79384694034191,90.9703318702388,6.499205903091078,27.08330263342244,muskmelon
90,38,37,24.63451316541776,77.77297868961303,6.634238236431258,168.55835710103028,jute
89,57,41,23.63321162167181,80.95586694297279,6.1674392057099165,238.80135794264115,rice
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes
7,28,27,29.58266742252593,49.64241988636691,5.392350234642583,99.28617982104464,mango
103,33,33,23.389577985421077,61.64251178188508,7.467213735289597,148.8754453951235,coffee
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans
134,22,50,27.612159721484247,92.44331593155184,6.496680952277597,21.40738095758991,muskmelon
25,23,45,22.27084126059813,94.80225495634484,6.453237705258845,105.9243059994813,pomegranate
36,59,18,20.600727966398765,35.11064872678497,7.652148993317722,220.55558490242376,pigeonpeas
15,2,31,27.53998841967491,95.95184262713448,6.000422115505872,155.20425541411268,coconut
23,27,10,23.643240746134488,91.13037243046013,6.494665452706868,110.97964084809179,orange
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes
26,80,19,30.199460682706157,60.77735129845631,7.2021473869098935,70.41758385691459,blackgram
49,75,48,38.106112219553154,91.20291484578598,6.780869462532357,183.0605763919093,papaya
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram
67,52,52,29.898193491382415,92.37532012638724,6.3912904673720705,92.70915916892645,papaya
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana
86,53,41,26.328475410331727,79.80134632584938,6.227939626000558,169.7112712474388,jute
67,58,41,25.655861795444906,81.01179180100672,7.120254714196105,167.23528221582217,jute
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,maize
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes
35,71,22,28.21415090912005,52.55228743964863,5.854181219475115,178.33245226276253,pigeonpeas
83,50,38,24.630185127869243,81.42520686174981,6.536795811594556,198.90048300134072,jute
68,50,23,30.19767235546864,69.28809100094364,5.852356402981192,93.97559390203253,maize
63,61,49,40.3012892585172,89.90534466354597,6.585413161105697,116.9503727426935,papaya
34,67,27,22.499344456292636,21.439584102507357,5.722590530941524,136.192669685342,kidneybeans
9,12,10,26.662594959996934,90.89813658859102,6.400695164429297,99.79103600206129,orange
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,maize
43,61,86,18.206037448173063,17.115848928364557,6.774321456246436,77.33056176341329,chickpea
18,18,29,34.93768951816511,50.98201996097464,4.6214288877421135,97.81505699335584,mango
49,33,27,34.559947951300785,52.58328472626129,6.257128667844771,98.77763199385451,mango
32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,apple
28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
104,5,47,25.790893927525683,85.42097825141268,6.378086310480203,59.62351475237912,watermelon
29,76,15,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,blackgram
40,75,79,18.687906240995808,15.07326215420826,8.412305393987465,91.22700652147851,chickpea
20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
15,138,194,22.478315300036773,93.17638334156227,6.322044408938877,118.23144861716334,apple
55,77,82,16.549067574865802,17.963012415719042,7.668123232202668,72.06052011410527,chickpea
27,59,22,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans
37,80,27,18.574811563155876,25.424373881061847,5.854254353240546,115.5593924039461,kidneybeans
10,17,15,15.842495569767472,92.92262802612083,6.09314454338205,106.97416463144492,orange
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean
24,133,200,23.503068273992813,93.42037891061098,6.669493161413156,115.05237907725866,apple
11,134,198,23.297239820700785,81.59475684140796,6.244620724590914,65.98326063189072,grapes
99,54,37,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
3,63,20,25.21641238807223,42.75296706960509,7.67641739927168,111.95743815607867,pigeonpeas
26,49,24,28.59715982580198,54.51500487191624,4.069952925588172,68.01493494103755,mothbeans
79,51,39,23.083732162326022,78.381559100407,6.541956366341776,200.13833288065118,jute
29,43,18,29.231251902787445,88.51593733593644,6.555205570632705,41.33827378346603,mungbean
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
23,19,30,25.1189933909951,91.3796899732598,5.8523433266896925,111.0397124841264,coconut
106,15,48,26.104388137606787,86.13706906360544,5.8792935975767575,47.26430508652673,watermelon
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton
105,77,47,28.484387256547322,79.08982208820835,6.405565817220653,106.30582752197706,banana
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
41,69,20,28.876061064204272,64.53869628902916,7.408401668113701,58.00820884833083,blackgram
18,12,42,22.363548290437542,89.00114372124247,6.285742915310007,103.3021828277445,pomegranate
103,21,47,28.820771793011247,93.485529772433,6.483412803573306,26.860228034587404,muskmelon
62,52,16,22.27526694,58.84015925,6.9670577620000005,63.87020584,maize
21,35,30,27.60719990384068,101.13808367440096,5.8588984480340285,215.0999184982947,coconut
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram
21,38,33,29.300337071246084,50.33734079150902,6.5756879563244075,88.60826117498199,mango
48,68,23,32.32732265754069,43.146794884322354,3.487627714016072,86.81902736866735,pigeonpeas
7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,apple
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
36,24,12,26.196048827031614,90.70802496046026,7.0348147988222,110.95458989799589,orange
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango
14,116,200,23.78441291716309,83.56502160075,6.07872892783313,66.05070542511214,grapes
29,141,199,22.344072782678207,92.49037271349823,5.564588798598479,102.59608638341501,apple
35,52,22,27.146949260377617,84.44344583478566,7.278975865901033,59.519216572255154,mungbean
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute
129,55,19,24.523067846756206,83.5925128894749,8.902717136146336,71.3789996739162,cotton
93,45,21,21.573714902012192,67.60019044634859,6.351008259300747,73.46899392816664,maize
4,68,14,20.717379540169393,21.075450895437417,5.588498354505314,89.50271111893153,kidneybeans
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana
35,57,25,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes
114,72,60,26.719159311180025,82.05931164678994,5.779584437974917,111.71185655132734,banana
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
90,42,40,24.684656903868184,81.75597834965639,6.360721589281872,265.9909706972715,rice
63,56,38,22.098691138612846,83.81420310239447,7.042265471136282,275.11803017966406,rice
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango
45,64,75,17.29938553178299,15.575029897755995,6.736171979329447,79.8210309443481,chickpea
15,21,44,24.229171434991695,90.75194904240055,6.946266314043702,108.19625305596621,pomegranate
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas
59,44,51,38.33412541623066,93.00828957405565,6.546563623974482,56.3781106034709,papaya
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean
9,21,25,32.68675914791638,49.262147620206804,6.099588681397748,96.41890817042592,mango
104,84,46,27.580490702550268,78.17186781853093,6.090185996545737,97.04009602502948,banana
124,24,51,25.97782318847187,85.22593487783264,5.964124212112182,52.57093448408105,watermelon
41,62,49,35.46858023873252,94.97685071313597,7.1498708305201335,134.43032188009468,papaya
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize
67,47,25,22.86847200920137,57.22255591736507,6.898594034501895,96.12714660894207,maize
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton
109,48,21,23.385771043713717,84.98056881748806,7.804989005586666,81.52537900697557,cotton
109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
52,58,51,35.12832732976886,94.78808368739041,7.044693266957776,102.46992039820591,papaya
92,75,46,24.97192401920204,83.44064921520116,5.627793052842252,93.27945839202738,banana
58,51,39,25.736435280563434,84.0828484653346,6.725983947940526,170.1296444409,rice
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
95,83,47,25.43379672270174,80.05644893177111,5.665793830812435,112.2087935562505,banana
91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon
101,28,52,28.430489183825678,92.28846752523229,6.119589616996105,26.382295433018037,muskmelon
40,57,45,25.77240254698386,91.37434027863479,6.6485632864393445,84.18798657777477,papaya
79,55,49,33.18776392005567,93.95403329612553,6.6520454014173325,83.9343209286732,papaya
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans
78,46,43,26.08705192603176,87.77629454737848,6.855942924971657,191.71422398539804,jute
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya
23,36,24,27.648298572926524,90.1607928489298,6.683148149904937,54.00633093953586,mungbean
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute
25,62,16,21.34884506934148,20.898624371262905,5.788607562652013,109.93328326633188,kidneybeans
7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut
29,16,36,19.81069447,88.92944254,5.7403380020000006,102.860084,pomegranate
124,40,22,23.308017004335134,77.02848759058311,6.85258852605148,92.18010708413213,cotton
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,maize
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango
28,67,21,21.79792649,63.73086065,6.250994222999999,46.62370222,lentil
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean
108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,banana
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
128,77,48,28.877405965050322,82.31321325009428,6.288601484690161,106.31977490591427,banana
70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,maize
51,68,80,18.197076257706886,17.31714288572281,6.2743389692054325,84.7292980298365,chickpea
-2,32,25,24.97058972771493,93.41490227458752,5.899152236031092,192.68200540839027,coconut
103,84,50,28.25387735754324,78.20184539906265,6.177969000377857,100.02296846929221,banana
16,127,202,22.53032845845882,92.99757300172746,5.7057967410553845,112.74853021444548,apple
40,73,20,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans
110,15,29,23.867699176444926,60.192253748584776,6.594472514142534,170.75434441569536,coffee
79,44,43,25.98331963956334,73.88544517336148,7.051782839788234,166.67455191698699,jute
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,maize
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut
104,22,54,27.972643329232216,92.89409293980643,6.511578552245117,29.945435715772312,muskmelon
107,6,47,29.375091306092653,92.75120700926635,6.281246435708868,23.020304757668676,muskmelon
38,8,11,28.760588664527837,95.69254153237873,7.365190629865048,104.10174067562806,orange
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
13,65,18,33.359884192076734,57.20749335951988,7.058732857657181,144.3426533998478,pigeonpeas
26,14,7,29.25495224222542,93.23467307313308,6.820435006071842,107.92745436298654,orange
31,25,38,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,maize
16,90,20,37.884302681156996,46.61172572688623,6.035611703954564,169.91696857431182,pigeonpeas
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
76,44,17,20.41683147,62.55424820000001,5.855442401,65.27798457,maize
30,81,19,31.437211922239705,32.03992787795592,6.889547665981059,169.32534270133613,pigeonpeas
16,139,199,36.71317654880085,81.7291042771106,5.768305942305817,71.14383118102239,grapes
30,123,203,35.61086060128084,81.89812290072337,5.8756900879485805,66.8887419844405,grapes
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple
45,20,13,24.63230258914295,91.7950733453346,7.513765875368676,101.42518631899947,orange
28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans
37,18,32,27.695900851244772,90.96949690577847,6.344025653869791,177.45611578042679,coconut
30,50,18,31.842274633401072,62.150877430981055,6.29507132804233,64.11297662649952,mothbeans
11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans
20,61,23,36.368822488210014,41.30437560725166,5.681614339752523,153.3065160912149,pigeonpeas
35,124,198,21.2900283781389,91.01159837377071,5.630331613041289,114.91905594746521,apple
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee
66,50,41,23.973409433964097,83.98628446581804,6.373805081781267,177.06463319993355,jute
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,papaya
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
21,9,8,8.628508334059573,91.83017246410198,6.345877527408341,113.43272008501948,orange
83,48,46,22.527875898600733,82.76346359863574,6.008918901040503,242.9086609633419,rice
32,49,18,28.2924440946222,84.61261760737324,6.4352872860113814,42.91344222021656,mungbean
